Tamoghna Roy;10.1109/ISSPIT.2018.8642680;644-648;Power Measurement Based Code Classification for Programmable Logic Circuits.;https://dblp.org/rec/conf/isspit/RoyB18;2018;ISSPIT
A. A. Louis Beex;10.1109/ISSPIT.2018.8642680;644-648;Power Measurement Based Code Classification for Programmable Logic Circuits.;https://dblp.org/rec/conf/isspit/RoyB18;2018;ISSPIT
Rafael A. Lituma-Guartan;10.1109/LATINCOM.2018.8613233;1-may;A Novel Hybrid Fractal Antenna Design for Ultra-Wideband Application.;https://dblp.org/rec/conf/latincom/Lituma-GuartanB18;2018;LATINCOM
Josue B. Benavides-Aucapifia;10.1109/LATINCOM.2018.8613233;1-may;A Novel Hybrid Fractal Antenna Design for Ultra-Wideband Application.;https://dblp.org/rec/conf/latincom/Lituma-GuartanB18;2018;LATINCOM
Danilo F. Poveda-Pulla;10.1109/LATINCOM.2018.8613233;1-may;A Novel Hybrid Fractal Antenna Design for Ultra-Wideband Application.;https://dblp.org/rec/conf/latincom/Lituma-GuartanB18;2018;LATINCOM
Luis F. Guerrero-Vasquez;10.1109/LATINCOM.2018.8613233;1-may;A Novel Hybrid Fractal Antenna Design for Ultra-Wideband Application.;https://dblp.org/rec/conf/latincom/Lituma-GuartanB18;2018;LATINCOM
Paul A. Chasi-Pesantez;10.1109/LATINCOM.2018.8613233;1-may;A Novel Hybrid Fractal Antenna Design for Ultra-Wideband Application.;https://dblp.org/rec/conf/latincom/Lituma-GuartanB18;2018;LATINCOM
Nicolás M. Ortega;10.1109/LATINCOM.2018.8613204;1-jun;On the Influence of the non-WSSUS Condition in the Performance of IEEE 802.11-Based Channel Estimators for Vehicular Communications.;https://dblp.org/rec/conf/latincom/OrtegaAGM18;2018;LATINCOM
Cesar A. Azurdia-Meza;10.1109/LATINCOM.2018.8613204;1-jun;On the Influence of the non-WSSUS Condition in the Performance of IEEE 802.11-Based Channel Estimators for Vehicular Communications.;https://dblp.org/rec/conf/latincom/OrtegaAGM18;2018;LATINCOM
Carlos A. Gutiérrez 0001;10.1109/LATINCOM.2018.8613204;1-jun;On the Influence of the non-WSSUS Condition in the Performance of IEEE 802.11-Based Channel Estimators for Vehicular Communications.;https://dblp.org/rec/conf/latincom/OrtegaAGM18;2018;LATINCOM
Fermin M. Maciel-Barboza;10.1109/LATINCOM.2018.8613204;1-jun;On the Influence of the non-WSSUS Condition in the Performance of IEEE 802.11-Based Channel Estimators for Vehicular Communications.;https://dblp.org/rec/conf/latincom/OrtegaAGM18;2018;LATINCOM
Fabián Castiblanco;10.1007/978-3-319-95312-0_9;96-107;Relevance of Classes in a Fuzzy Partition. A Study from a Group of Aggregation Operators.;https://dblp.org/rec/conf/nafips/CastiblancoFMR18;2018;NAFIPS
Camilo Franco;10.1007/978-3-319-95312-0_9;96-107;Relevance of Classes in a Fuzzy Partition. A Study from a Group of Aggregation Operators.;https://dblp.org/rec/conf/nafips/CastiblancoFMR18;2018;NAFIPS
Javier Montero;10.1007/978-3-319-95312-0_9;96-107;Relevance of Classes in a Fuzzy Partition. A Study from a Group of Aggregation Operators.;https://dblp.org/rec/conf/nafips/CastiblancoFMR18;2018;NAFIPS
J. Tinguaro Rodríguez;10.1007/978-3-319-95312-0_9;96-107;Relevance of Classes in a Fuzzy Partition. A Study from a Group of Aggregation Operators.;https://dblp.org/rec/conf/nafips/CastiblancoFMR18;2018;NAFIPS
Sergio A. Pertuz;10.1109/SBCCI.2018.8533266;1-jun;A Modular and Distributed Impedance Control Architecture on a Chip for a Robotic Hand.;https://dblp.org/rec/conf/sbcci/PertuzLPM18;2018;SBCCI
Carlos H. Llanos;10.1109/SBCCI.2018.8533266;1-jun;A Modular and Distributed Impedance Control Architecture on a Chip for a Robotic Hand.;https://dblp.org/rec/conf/sbcci/PertuzLPM18;2018;SBCCI
Cesar A. Pena;10.1109/SBCCI.2018.8533266;1-jun;A Modular and Distributed Impedance Control Architecture on a Chip for a Robotic Hand.;https://dblp.org/rec/conf/sbcci/PertuzLPM18;2018;SBCCI
Daniel Munoz;10.1109/SBCCI.2018.8533266;1-jun;A Modular and Distributed Impedance Control Architecture on a Chip for a Robotic Hand.;https://dblp.org/rec/conf/sbcci/PertuzLPM18;2018;SBCCI
Carlos A. J. Galdino Ferreira;10.1109/ICSC.2018.00073;358-362;A Hydraulic-Pump Speed Controller in Agricultural Sprayers Based on the Automation and Use of the Control Area Network (CAN) Bus.;https://dblp.org/rec/conf/semco/FerreiraCPOM18;2018;ICSC
Paulo Estevão Cruvinel;10.1109/ICSC.2018.00073;358-362;A Hydraulic-Pump Speed Controller in Agricultural Sprayers Based on the Automation and Use of the Control Area Network (CAN) Bus.;https://dblp.org/rec/conf/semco/FerreiraCPOM18;2018;ICSC
Elmer A. G. Penaloza;10.1109/ICSC.2018.00073;358-362;A Hydraulic-Pump Speed Controller in Agricultural Sprayers Based on the Automation and Use of the Control Area Network (CAN) Bus.;https://dblp.org/rec/conf/semco/FerreiraCPOM18;2018;ICSC
Vilma Alves de Oliveira;10.1109/ICSC.2018.00073;358-362;A Hydraulic-Pump Speed Controller in Agricultural Sprayers Based on the Automation and Use of the Control Area Network (CAN) Bus.;https://dblp.org/rec/conf/semco/FerreiraCPOM18;2018;ICSC
Heitor V. Mercaldi;10.1109/ICSC.2018.00073;358-362;A Hydraulic-Pump Speed Controller in Agricultural Sprayers Based on the Automation and Use of the Control Area Network (CAN) Bus.;https://dblp.org/rec/conf/semco/FerreiraCPOM18;2018;ICSC
S. M. Bhagya P. Samarakoon;10.1109/SMC.2018.00341;1976-1982;Identifying Approaching Behavior of a Person During a Conversation - A Human Study for Improving Human-Robot Interaction.;https://dblp.org/rec/conf/smc/SamarakoonMJ18;2018;SMC
M. A. Viraj J. Muthugala;10.1109/SMC.2018.00341;1976-1982;Identifying Approaching Behavior of a Person During a Conversation - A Human Study for Improving Human-Robot Interaction.;https://dblp.org/rec/conf/smc/SamarakoonMJ18;2018;SMC
A. G. Buddhika P. Jayasekara;10.1109/SMC.2018.00341;1976-1982;Identifying Approaching Behavior of a Person During a Conversation - A Human Study for Improving Human-Robot Interaction.;https://dblp.org/rec/conf/smc/SamarakoonMJ18;2018;SMC
Wilson González-Vanegas;10.1007/978-3-030-00353-1_31;348-356;A Fast Reliability Analysis Approach for Colombian Natural Gas Subnetworks.;https://dblp.org/rec/conf/wea2/Gonzalez-Vanegas18;2018;WEA
Andres Álvarez-Meza;10.1007/978-3-030-00353-1_31;348-356;A Fast Reliability Analysis Approach for Colombian Natural Gas Subnetworks.;https://dblp.org/rec/conf/wea2/Gonzalez-Vanegas18;2018;WEA
Alvaro Angel Orozco Gutierrez;10.1007/978-3-030-00353-1_31;348-356;A Fast Reliability Analysis Approach for Colombian Natural Gas Subnetworks.;https://dblp.org/rec/conf/wea2/Gonzalez-Vanegas18;2018;WEA
Durga Laxmi Narayana Swamy Inti;10.1109/ACSSC.2017.8335461;820-824;Optimal blind-adaptive compensator for time-varying frequency selective IQ imbalance.;https://dblp.org/rec/conf/acssc/IntiB17;2017;ACSSC
A. A. Louis Beex;10.1109/ACSSC.2017.8335461;820-824;Optimal blind-adaptive compensator for time-varying frequency selective IQ imbalance.;https://dblp.org/rec/conf/acssc/IntiB17;2017;ACSSC
Ji Liu 0001;10.23919/ACC.2017.7963032;686-690;A distributed algorithm for computing a common fixed point of a family of strongly quasi-nonexpansive maps.;https://dblp.org/rec/conf/amcc/LiuFNBM17;2017;ACC
Daniel Fullmer;10.23919/ACC.2017.7963032;686-690;A distributed algorithm for computing a common fixed point of a family of strongly quasi-nonexpansive maps.;https://dblp.org/rec/conf/amcc/LiuFNBM17;2017;ACC
Angelia Nedic;10.23919/ACC.2017.7963032;686-690;A distributed algorithm for computing a common fixed point of a family of strongly quasi-nonexpansive maps.;https://dblp.org/rec/conf/amcc/LiuFNBM17;2017;ACC
Tamer Basar;10.23919/ACC.2017.7963032;686-690;A distributed algorithm for computing a common fixed point of a family of strongly quasi-nonexpansive maps.;https://dblp.org/rec/conf/amcc/LiuFNBM17;2017;ACC
A. Stephen Morse;10.23919/ACC.2017.7963032;686-690;A distributed algorithm for computing a common fixed point of a family of strongly quasi-nonexpansive maps.;https://dblp.org/rec/conf/amcc/LiuFNBM17;2017;ACC
Juan L. Lopez Marcano;10.1109/BHI.2017.7897276;345-348;Classification of ADHD and Non-ADHD using theta/beta power ratio features.;https://dblp.org/rec/conf/bhi/MarcanoBB17;2017;BHI
Martha Ann Bell;10.1109/BHI.2017.7897276;345-348;Classification of ADHD and Non-ADHD using theta/beta power ratio features.;https://dblp.org/rec/conf/bhi/MarcanoBB17;2017;BHI
A. A. Louis Beex;10.1109/BHI.2017.7897276;345-348;Classification of ADHD and Non-ADHD using theta/beta power ratio features.;https://dblp.org/rec/conf/bhi/MarcanoBB17;2017;BHI
Lili Wang 0002;10.1109/CDC.2017.8263792;1024-1029;A hybrid observer for a distributed linear system with a changing neighbor graph.;https://dblp.org/rec/conf/cdc/WangMFL17;2017;CDC
A. Stephen Morse;10.1109/CDC.2017.8263792;1024-1029;A hybrid observer for a distributed linear system with a changing neighbor graph.;https://dblp.org/rec/conf/cdc/WangMFL17;2017;CDC
Daniel Fullmer;10.1109/CDC.2017.8263792;1024-1029;A hybrid observer for a distributed linear system with a changing neighbor graph.;https://dblp.org/rec/conf/cdc/WangMFL17;2017;CDC
J. Liu;10.1109/CDC.2017.8263792;1024-1029;A hybrid observer for a distributed linear system with a changing neighbor graph.;https://dblp.org/rec/conf/cdc/WangMFL17;2017;CDC
Ravi Karkar;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Jessica Schroeder;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Daniel A. Epstein;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Laura R. Pina;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Jeffrey Scofield;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
James Fogarty;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Julie A. Kientz;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Sean A. Munson;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Roger Vilardaga;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Jasmine Zia;10.1145/3025453.3025480;6850-6863;TummyTrials - A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers.;https://dblp.org/rec/conf/chi/KarkarSEPSFKMVZ17;2017;CHI
Rana. H. A. Zubo;10.1109/CODIT.2017.8102634;456-461;Stochastic approach for active and reactive power management in distribution networks.;https://dblp.org/rec/conf/codit/ZuboMRAH17;2017;CoDIT
Geev Mokryani;10.1109/CODIT.2017.8102634;456-461;Stochastic approach for active and reactive power management in distribution networks.;https://dblp.org/rec/conf/codit/ZuboMRAH17;2017;CoDIT
Haile-Selassie Rajamani;10.1109/CODIT.2017.8102634;456-461;Stochastic approach for active and reactive power management in distribution networks.;https://dblp.org/rec/conf/codit/ZuboMRAH17;2017;CoDIT
Raed Abd-Alhameed;10.1109/CODIT.2017.8102634;456-461;Stochastic approach for active and reactive power management in distribution networks.;https://dblp.org/rec/conf/codit/ZuboMRAH17;2017;CoDIT
Yim-Fun Hu;10.1109/CODIT.2017.8102634;456-461;Stochastic approach for active and reactive power management in distribution networks.;https://dblp.org/rec/conf/codit/ZuboMRAH17;2017;CoDIT
Hilal Al-Libawy;10.1109/DESE.2017.36;227-231;A Fatigue Prediction Cognitive Model for Naturalistic Typing Environment.;https://dblp.org/rec/conf/dese/Al-LibawyAAAA17;2017;DeSE
Ali Al-Ataby;10.1109/DESE.2017.36;227-231;A Fatigue Prediction Cognitive Model for Naturalistic Typing Environment.;https://dblp.org/rec/conf/dese/Al-LibawyAAAA17;2017;DeSE
Waleed Al-Nuaimy;10.1109/DESE.2017.36;227-231;A Fatigue Prediction Cognitive Model for Naturalistic Typing Environment.;https://dblp.org/rec/conf/dese/Al-LibawyAAAA17;2017;DeSE
Majid A. Al-Taee;10.1109/DESE.2017.36;227-231;A Fatigue Prediction Cognitive Model for Naturalistic Typing Environment.;https://dblp.org/rec/conf/dese/Al-LibawyAAAA17;2017;DeSE
Ahmad M. Al-Taee;10.1109/DESE.2017.36;227-231;A Fatigue Prediction Cognitive Model for Naturalistic Typing Environment.;https://dblp.org/rec/conf/dese/Al-LibawyAAAA17;2017;DeSE
A. E. Panich;10.1109/EWDTS.2017.8110154;1-may;The way of prominent deformation field generation in piezoceramics under the lamb wave motion.;https://dblp.org/rec/conf/ewdts/PanichRSMP17;2017;EWDTS
G. S. Radchenko;10.1109/EWDTS.2017.8110154;1-may;The way of prominent deformation field generation in piezoceramics under the lamb wave motion.;https://dblp.org/rec/conf/ewdts/PanichRSMP17;2017;EWDTS
A. V. Skrylev;10.1109/EWDTS.2017.8110154;1-may;The way of prominent deformation field generation in piezoceramics under the lamb wave motion.;https://dblp.org/rec/conf/ewdts/PanichRSMP17;2017;EWDTS
A. Yu. Malykhin;10.1109/EWDTS.2017.8110154;1-may;The way of prominent deformation field generation in piezoceramics under the lamb wave motion.;https://dblp.org/rec/conf/ewdts/PanichRSMP17;2017;EWDTS
A. A. Panich;10.1109/EWDTS.2017.8110154;1-may;The way of prominent deformation field generation in piezoceramics under the lamb wave motion.;https://dblp.org/rec/conf/ewdts/PanichRSMP17;2017;EWDTS
Miguel A. Prada-Delgado;10.1109/GIOTS.2017.8016282;1-may;Trustworthy firmware update for Internet-of-Thing Devices using physical unclonable functions.;https://dblp.org/rec/conf/giots/Prada-DelgadoVB17;2017;GIoTS
A. Vazquez-Reyes;10.1109/GIOTS.2017.8016282;1-may;Trustworthy firmware update for Internet-of-Thing Devices using physical unclonable functions.;https://dblp.org/rec/conf/giots/Prada-DelgadoVB17;2017;GIoTS
Iluminada Baturone;10.1109/GIOTS.2017.8016282;1-may;Trustworthy firmware update for Internet-of-Thing Devices using physical unclonable functions.;https://dblp.org/rec/conf/giots/Prada-DelgadoVB17;2017;GIoTS
A. V. Khoperskov;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
M. E. Kovalev;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
A. S. Astakhov;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
V. V. Novochadov;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
A. A. Terpilovskiy;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
K. P. Tiras;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
D. A. Malanin;10.1007/978-3-319-69182-4_1;1-oct;Software for Full-Color 3D Reconstruction of the Biological Tissues Internal Structure.;https://dblp.org/rec/conf/his2/KhoperskovKANTT17;2017;HIS
Mohammed A. Haj-ahmed;10.1109/IAS.2017.8101889;1-jun;Investigation of fault characteristics of different types of wind generators.;https://dblp.org/rec/conf/iasam/Haj-ahmedFKAA17;2017;IAS
Eyad A. Feilat;10.1109/IAS.2017.8101889;1-jun;Investigation of fault characteristics of different types of wind generators.;https://dblp.org/rec/conf/iasam/Haj-ahmedFKAA17;2017;IAS
Hussam J. Khasawneh;10.1109/IAS.2017.8101889;1-jun;Investigation of fault characteristics of different types of wind generators.;https://dblp.org/rec/conf/iasam/Haj-ahmedFKAA17;2017;IAS
Ahmed. F. Abedalhadi;10.1109/IAS.2017.8101889;1-jun;Investigation of fault characteristics of different types of wind generators.;https://dblp.org/rec/conf/iasam/Haj-ahmedFKAA17;2017;IAS
Alaa Awwad;10.1109/IAS.2017.8101889;1-jun;Investigation of fault characteristics of different types of wind generators.;https://dblp.org/rec/conf/iasam/Haj-ahmedFKAA17;2017;IAS
Marcelo M. Stopa;10.1109/IAS.2017.8101832;1-sept;A simple torque estimator for in-service efficiency determination of induction motors.;https://dblp.org/rec/conf/iasam/StopaSLBL17;2017;IAS
Marcos A. Saldanha;10.1109/IAS.2017.8101832;1-sept;A simple torque estimator for in-service efficiency determination of induction motors.;https://dblp.org/rec/conf/iasam/StopaSLBL17;2017;IAS
Alex-Sander A. Luiz;10.1109/IAS.2017.8101832;1-sept;A simple torque estimator for in-service efficiency determination of induction motors.;https://dblp.org/rec/conf/iasam/StopaSLBL17;2017;IAS
Lane Maria Rabelo Baccarini;10.1109/IAS.2017.8101832;1-sept;A simple torque estimator for in-service efficiency determination of induction motors.;https://dblp.org/rec/conf/iasam/StopaSLBL17;2017;IAS
George A. M. Lacerda;10.1109/IAS.2017.8101832;1-sept;A simple torque estimator for in-service efficiency determination of induction motors.;https://dblp.org/rec/conf/iasam/StopaSLBL17;2017;IAS
Doaa Kiwan;10.1109/ICCNC.2017.7876224;750-756;Stability analysis of a cognitive radio system with a dedicated relay.;https://dblp.org/rec/conf/iccnc/KiwanEE17;2017;ICNC
Amr A. El-Sherif;10.1109/ICCNC.2017.7876224;750-756;Stability analysis of a cognitive radio system with a dedicated relay.;https://dblp.org/rec/conf/iccnc/KiwanEE17;2017;ICNC
Tamer A. ElBatt;10.1109/ICCNC.2017.7876224;750-756;Stability analysis of a cognitive radio system with a dedicated relay.;https://dblp.org/rec/conf/iccnc/KiwanEE17;2017;ICNC
Luis G. Moreno-Sandoval;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Paola Beltrán-Herrera;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Jaime A. Vargas-Cruz;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Carolina Sánchez-Barriga;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Alexandra Pomares Quimbaya;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Jorge A. Alvarado-Valencia;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Juan C. García-Díaz;10.5220/0006336402880295;288-295;CSL - A Combined Spanish Lexicon - Resource for Polarity Classification and Sentiment Analysis.;https://dblp.org/rec/conf/iceis/Moreno-Sandoval17;2017;ICEIS
Javiera A. Bustos;10.5220/0006201504090415;409-415;A Stackelberg Game Model between Manufacturer and Wholesaler in a Food Supply Chain.;https://dblp.org/rec/conf/icores/BustosOARJ17;2017;ICORES
Sebastián H. Olavarria;10.5220/0006201504090415;409-415;A Stackelberg Game Model between Manufacturer and Wholesaler in a Food Supply Chain.;https://dblp.org/rec/conf/icores/BustosOARJ17;2017;ICORES
Víctor M. Albornoz;10.5220/0006201504090415;409-415;A Stackelberg Game Model between Manufacturer and Wholesaler in a Food Supply Chain.;https://dblp.org/rec/conf/icores/BustosOARJ17;2017;ICORES
Sara V. Rodríguez;10.5220/0006201504090415;409-415;A Stackelberg Game Model between Manufacturer and Wholesaler in a Food Supply Chain.;https://dblp.org/rec/conf/icores/BustosOARJ17;2017;ICORES
Manuel A. Jiménez-Lizárraga;10.5220/0006201504090415;409-415;A Stackelberg Game Model between Manufacturer and Wholesaler in a Food Supply Chain.;https://dblp.org/rec/conf/icores/BustosOARJ17;2017;ICORES
Abdullah M. Noman;10.1109/IECON.2017.8216399;2369-2376;A survey on two level and cascaded multilevel inverter topologies for grid connected PV system.;https://dblp.org/rec/conf/iecon/NomanAAAA17;2017;IECON
Abdullrahman A. Al-Shamma'a;10.1109/IECON.2017.8216399;2369-2376;A survey on two level and cascaded multilevel inverter topologies for grid connected PV system.;https://dblp.org/rec/conf/iecon/NomanAAAA17;2017;IECON
Khaled E. Addoweesh;10.1109/IECON.2017.8216399;2369-2376;A survey on two level and cascaded multilevel inverter topologies for grid connected PV system.;https://dblp.org/rec/conf/iecon/NomanAAAA17;2017;IECON
Ayman A. Alabduljabbar;10.1109/IECON.2017.8216399;2369-2376;A survey on two level and cascaded multilevel inverter topologies for grid connected PV system.;https://dblp.org/rec/conf/iecon/NomanAAAA17;2017;IECON
Abdulrahman I. Alolah;10.1109/IECON.2017.8216399;2369-2376;A survey on two level and cascaded multilevel inverter topologies for grid connected PV system.;https://dblp.org/rec/conf/iecon/NomanAAAA17;2017;IECON
N. G. Yarushkina;10.1109/IFSA-SCIS.2017.8023359;1-jun;Developing a system for time series data mining on the basis of F-transform and the domain-specific ontology.;https://dblp.org/rec/conf/ifsa/YarushkinaFRME17;2017;IFSA-SCIS
A. A. Filippov;10.1109/IFSA-SCIS.2017.8023359;1-jun;Developing a system for time series data mining on the basis of F-transform and the domain-specific ontology.;https://dblp.org/rec/conf/ifsa/YarushkinaFRME17;2017;IFSA-SCIS
A. A. Romanov;10.1109/IFSA-SCIS.2017.8023359;1-jun;Developing a system for time series data mining on the basis of F-transform and the domain-specific ontology.;https://dblp.org/rec/conf/ifsa/YarushkinaFRME17;2017;IFSA-SCIS
V. S. Moshkin;10.1109/IFSA-SCIS.2017.8023359;1-jun;Developing a system for time series data mining on the basis of F-transform and the domain-specific ontology.;https://dblp.org/rec/conf/ifsa/YarushkinaFRME17;2017;IFSA-SCIS
E. N. Egov;10.1109/IFSA-SCIS.2017.8023359;1-jun;Developing a system for time series data mining on the basis of F-transform and the domain-specific ontology.;https://dblp.org/rec/conf/ifsa/YarushkinaFRME17;2017;IFSA-SCIS
Avik Dayal;10.1109/INFCOMW.2017.8116380;223-228;Doppler warp correction for wideband burst communications.;https://dblp.org/rec/conf/infocom/DayalB17;2017;INFOCOM Workshops
A. A. Louis Beex;10.1109/INFCOMW.2017.8116380;223-228;Doppler warp correction for wideband burst communications.;https://dblp.org/rec/conf/infocom/DayalB17;2017;INFOCOM Workshops
Marcos A. T. Condori;10.1007/978-3-319-57240-6_8;95-106;Bandeirantes - A Graph-Based Approach for Curve Tracing and Boundary Tracking.;https://dblp.org/rec/conf/ismm/CondoriMM17;2017;ISMM
Lucy A. C. Mansilla;10.1007/978-3-319-57240-6_8;95-106;Bandeirantes - A Graph-Based Approach for Curve Tracing and Boundary Tracking.;https://dblp.org/rec/conf/ismm/CondoriMM17;2017;ISMM
Paulo A. V. Miranda;10.1007/978-3-319-57240-6_8;95-106;Bandeirantes - A Graph-Based Approach for Curve Tracing and Boundary Tracking.;https://dblp.org/rec/conf/ismm/CondoriMM17;2017;ISMM
George A. Oguntala;10.1109/IWCMC.2017.7986509;1517-1521;Unobtrusive mobile approach to patient location and orientation recognition for elderly care homes.;https://dblp.org/rec/conf/iwcmc/OguntalaAJN17;2017;IWCMC
Raed A. Abd-Alhameed;10.1109/IWCMC.2017.7986509;1517-1521;Unobtrusive mobile approach to patient location and orientation recognition for elderly care homes.;https://dblp.org/rec/conf/iwcmc/OguntalaAJN17;2017;IWCMC
Stephen M. R. Jones;10.1109/IWCMC.2017.7986509;1517-1521;Unobtrusive mobile approach to patient location and orientation recognition for elderly care homes.;https://dblp.org/rec/conf/iwcmc/OguntalaAJN17;2017;IWCMC
James M. Noras;10.1109/IWCMC.2017.7986509;1517-1521;Unobtrusive mobile approach to patient location and orientation recognition for elderly care homes.;https://dblp.org/rec/conf/iwcmc/OguntalaAJN17;2017;IWCMC
P. D. Rosero-Montalvo;10.1007/978-3-319-59773-7_30;289-298;Data Visualization Using Interactive Dimensionality Reduction and Improved Color-Based Interaction Model.;https://dblp.org/rec/conf/iwinac/Rosero-Montalvo17;2017;IWINAC
D. F. Peña-Unigarro;10.1007/978-3-319-59773-7_30;289-298;Data Visualization Using Interactive Dimensionality Reduction and Improved Color-Based Interaction Model.;https://dblp.org/rec/conf/iwinac/Rosero-Montalvo17;2017;IWINAC
Diego Hernán Peluffo-Ordóñez;10.1007/978-3-319-59773-7_30;289-298;Data Visualization Using Interactive Dimensionality Reduction and Improved Color-Based Interaction Model.;https://dblp.org/rec/conf/iwinac/Rosero-Montalvo17;2017;IWINAC
J. A. Castro-Silva;10.1007/978-3-319-59773-7_30;289-298;Data Visualization Using Interactive Dimensionality Reduction and Improved Color-Based Interaction Model.;https://dblp.org/rec/conf/iwinac/Rosero-Montalvo17;2017;IWINAC
A. Umaquinga;10.1007/978-3-319-59773-7_30;289-298;Data Visualization Using Interactive Dimensionality Reduction and Improved Color-Based Interaction Model.;https://dblp.org/rec/conf/iwinac/Rosero-Montalvo17;2017;IWINAC
E. A. Rosero-Rosero;10.1007/978-3-319-59773-7_30;289-298;Data Visualization Using Interactive Dimensionality Reduction and Improved Color-Based Interaction Model.;https://dblp.org/rec/conf/iwinac/Rosero-Montalvo17;2017;IWINAC
Rigel P. Fernandes;10.1109/LASCAS.2017.7948081;1-abr;Bearings-only aerial shooter localization using a microphone array mounted on a drone.;https://dblp.org/rec/conf/lascas/FernandesAR17;2017;LASCAS
José Antonio Apolinário;10.1109/LASCAS.2017.7948081;1-abr;Bearings-only aerial shooter localization using a microphone array mounted on a drone.;https://dblp.org/rec/conf/lascas/FernandesAR17;2017;LASCAS
Antonio L. L. Ramos;10.1109/LASCAS.2017.7948081;1-abr;Bearings-only aerial shooter localization using a microphone array mounted on a drone.;https://dblp.org/rec/conf/lascas/FernandesAR17;2017;LASCAS
J. A. Icedo-Navarro;10.1109/LATINCOM.2017.8240148;1-jun;Transmission system for digital TV-signal distribution through a passive optical network in the microwave S-band.;https://dblp.org/rec/conf/latincom/Icedo-NavarroTG17;2017;LATINCOM
